time,seconds_elapsed,z,y,x
1679441227487579400,14.069579345703126,0.21214001796729862,-0.6548275980561972,0.8126140214800834
1679441227497550300,14.07955029296875,0.9750340229887515,-0.7069646125286817,0.5906719367489218
1679441227507523300,14.0895234375,3.225557791507244,-0.2249760455995798,0.33834055897295473
1679441227517495300,14.099495361328126,5.3273325026035305,0.5752607248663902,0.5405263883545994
1679441227527467300,14.10946728515625,4.126611728462577,0.5587438898295164,0.9749562085121869
1679441227537439200,14.119439208984375,1.1579665050417185,-0.18279226986467836,1.1454362554229796
1679441227547411500,14.129411376953126,-0.8004442757368088,-0.8019961813539266,1.3750842383563517
1679441227557383400,14.139383544921875,-1.6621113741993903,-1.1930085923284293,1.6807035542055964
1679441227567355400,14.14935546875,-1.6091443386435509,-1.3225041562914848,1.7158546548247335
1679441227577327400,14.159327392578126,-0.8476831429041921,-1.2761883953183888,1.577619611828029
1679441227587299300,14.16929931640625,-0.032573066824674604,-0.9695645786017179,1.2851610985860227
1679441227597271600,14.179271484375,0.556217951548472,-0.6321376273423432,0.6032197220243514
1679441227607243300,14.1892431640625,1.06527938045077,-0.30368776326477526,-0.29821663837730883
1679441227617215500,14.199215576171875,0.8925694555960595,0.11438684215843677,-0.8909804328389466
1679441227627187200,14.209187255859375,-0.015875760654360055,0.3919248496443033,-1.1220558182269333
1679441227637159400,14.219159423828126,-0.7553519190788268,0.44252047989368437,-1.2168892341315745
1679441227647131400,14.22913134765625,-1.585272610799223,0.2877998737812042,-1.2520021946974098
1679441227657103400,14.239103271484375,-2.329242719642073,-0.19870178665816782,-1.61630283209607
1679441227667076400,14.249076416015624,-1.8453439351774752,-0.6505863072246313,-2.0364923838466407
1679441227677048300,14.25904833984375,-0.3956932622671127,-0.9995265861451625,-1.9977707312643527
1679441227687020300,14.269020263671875,0.5901952591478824,-1.2077379594266413,-1.4528759185671805
1679441227696992500,14.278992431640624,-0.4319429717779159,-0.8719248731046915,-0.6432178242832421
1679441227706964200,14.288964111328125,-1.7841390864998101,-0.3328986601799726,0.026528672093898056
1679441227716936400,14.2989365234375,-1.963429485723376,-0.17656828078329562,0.4816420915789902
1679441227726908400,14.308908447265624,-1.8910630454316735,-0.2861550291836262,0.8928618626713752
1679441227736880400,14.31888037109375,-1.5291609936073423,-0.5439660074144601,1.0122063272371888
1679441227746852400,14.328852294921875,-0.5084747150555253,-0.870386996012926,0.6660958649151026
1679441227756824300,14.33882421875,0.44117432598173617,-1.0427198311835526,0.20057269509658215
1679441227766796300,14.34879638671875,-0.3869926539391279,-0.8909984068870543,-0.330929917390272
1679441227776768500,14.3587685546875,-1.6607801255956292,-0.5243734181940555,-0.9849761558104306
1679441227786740200,14.368740234375,-1.3692419420689343,-0.23070845177173613,-1.7362676205173133
1679441227796712400,14.37871240234375,0.2960056843295693,-0.05253682744503021,-2.4626146866470573
1679441227806684200,14.38868408203125,1.164345392423868,0.31177871526181694,-2.589743521478772
1679441227816656400,14.398656494140624,-0.6687099929362535,0.4935866502642631,-2.1838258023172616
1679441227826628400,14.40862841796875,-1.6359510970264672,0.18009587038755415,-1.5235916690424083
1679441227836601300,14.418601318359375,-0.39636078626513477,-0.34021219806373115,-0.4771520136181265
1679441227846573300,14.4285732421875,0.01324234341084957,-0.8023422183126211,0.4016784741565585
1679441227856545500,14.438545654296876,-0.8767851726174354,-1.1192197180181742,0.7948509857743978
1679441227866517200,14.448517333984375,-0.6072247198820114,-1.0870628307789563,1.0564217549301684
1679441227876489500,14.458489501953125,0.8264367951273918,-0.8422919513851403,1.2571687836803496
1679441227886461200,14.468461181640626,0.1775666441708803,-0.1256745443701744,1.0515414355427026
1679441227896433400,14.478433349609375,-1.3031921375781297,0.9503355619966983,0.21737260312484577
1679441227906405400,14.4884052734375,-1.3380115220248698,1.89344760248065,-0.5745324105918407
1679441227916377300,14.49837744140625,-0.8458785777002572,2.44341898778975,-0.7586796752620488
1679441227926349300,14.508349365234375,-0.6825520558059215,2.3910317979484796,-0.6269997529972344
1679441227936321300,14.5183212890625,-0.7571469858020543,1.9486562794834374,-0.4298560459686443
1679441227946293200,14.528293212890626,-1.1870137358278035,1.258491410586238,-0.4359945487236604
1679441227956265500,14.538265380859375,-1.1768161669403314,0.30258243237137794,-0.6385920641787349
1679441227966237200,14.5482373046875,-1.014833460870385,-0.3542109127998352,-1.283624098277092
1679441227976209400,14.55820947265625,-1.022909215298295,-0.43638183100819583,-1.806989216211438
1679441227986181400,14.568181396484375,-0.5045791689217091,-0.21811551218032835,-1.8187142869271338
1679441227996153300,14.5781533203125,-0.36669162418842316,0.21598668345808983,-1.3982424111038445
1679441228006126300,14.588126220703124,-0.31373160289525986,0.7585182741552591,-0.6415511331800371
1679441228016098300,14.598098388671875,-0.15836860722601412,1.2301140418857335,-0.1589152082581073
1679441228026070300,14.6080703125,-0.23593524650931358,1.599975528281927,0.04331161072105169
1679441228036042500,14.61804248046875,0.06405600032508373,1.5687451082378625,0.07196896540671587
1679441228046014200,14.62801416015625,0.6455740320205688,1.1013087982743979,0.6785917738728224
1679441228055986400,14.637986328125,0.46951136267185206,0.3334995486825704,1.465075036535412
1679441228065958100,14.647958251953124,-0.35670331413745876,-0.20710487334430216,1.853965925311297
1679441228075930400,14.657930419921875,-0.12129413732886314,-0.45181145533025263,2.110093334369361
1679441228085902300,14.66790234375,0.8066402077674866,-0.3445271386533975,2.457087447658181
1679441228095874300,14.677874267578124,1.7942957388550043,-0.12596534401029347,3.1470114935368296
1679441228105846500,14.687846435546875,2.4225205766677855,0.3794613816514611,3.788201611384749
1679441228115818200,14.697818359375,2.470617960360646,0.887962984713912,3.677726389712095
1679441228125790500,14.70779052734375,2.5976094325482846,1.235159927098453,2.5603590215623377
1679441228135762400,14.717762451171875,2.209272962784767,1.435862532185018,0.6023119595296681
1679441228145734400,14.727734375,1.3973288033902644,2.0229823294103144,-0.5979075870908797
1679441228155706400,14.737706298828124,1.4655284793913363,2.3185721264153716,-0.8422726621627807
1679441228165679400,14.747679443359376,1.4130021733403204,1.7801064699828624,-0.9347970704726875
1679441228175651300,14.7576513671875,1.0384101512908934,1.0365931649968028,-0.9876246975578367
1679441228185623300,14.767623291015624,1.2118109079539776,0.5645604671537876,-0.8073967252232134
1679441228195595300,14.77759521484375,0.8072340820074081,0.24336451972723006,-1.1706326559998095
1679441228205567200,14.787567138671875,0.29321780717670914,-0.002642331202328205,-1.8591607174754141
1679441228215539500,14.79753955078125,0.5948574057400227,-0.15115560710728168,-2.0430222240068017
1679441228225511400,14.807511474609376,0.8218412840306758,-0.24507132364511489,-2.190245460101217
1679441228235483400,14.8174833984375,1.494697875252366,0.26886662525236604,-2.2860614573024214
1679441228245455400,14.827455322265624,1.827707594591379,0.9055804744690656,-2.1352083402730524
1679441228255427300,14.83742724609375,1.692557950389385,1.0103715130254625,-1.8839590586453676
1679441228265399600,14.847399658203125,1.5977648664951323,0.5645835557684302,-1.619012675576657
1679441228275371300,14.857371337890624,1.6838555884957314,0.3043152475133538,-1.1150476930305362
1679441228285343500,14.867343505859376,1.8171558054387569,-0.00341156200915575,-0.7454635622709989
1679441228295315200,14.877315185546875,1.7670757234960794,-0.2686199570149183,-0.2869729214377701
1679441228305287400,14.887287353515624,1.3948890090227126,-0.2449608490079641,-0.1420759363338351
1679441228315259400,14.89725927734375,0.9572054477661848,-0.12616934214979408,-0.10875541214272379
1679441228325231400,14.9072314453125,0.8974638035088777,-0.025191432140767574,-0.005379208820313215
1679441228335203300,14.917203369140625,0.9476666350483893,0.1134925236672163,0.1719404748521745
1679441228345176600,14.927176513671874,0.6702969698667526,0.22597733159661293,0.09062047438472509
1679441228355148300,14.937148193359375,0.5329448471844196,0.33015140729844566,-0.16627353513166307
1679441228365120500,14.94712060546875,0.3962631711095571,0.44667292339801784,-0.4277734310083091
1679441228375092200,14.95709228515625,0.3280021203100681,0.5307908840209246,-0.48519949179962274
1679441228385064400,14.967064453125,-0.043130116674304005,0.6187994223415851,-0.22689093931019305
1679441228395036400,14.977036376953125,-0.054147769773006435,0.5369564209133386,0.17169439113661647
1679441228405008400,14.98700830078125,0.3605529753029346,0.3007125468462705,0.6252849849686026
1679441228414980400,14.99698046875,0.29813305174708365,0.02829553563594818,0.9827958160966634
1679441228424952300,15.006952392578125,0.5210369672477245,-0.2406143442362547,1.2018296121656893
1679441228434924300,15.01692431640625,0.2732610608190298,-0.4093143758624792,1.3153019698277115
1679441228444896500,15.026896484375,0.08198387120366096,-0.6149772337049245,1.3454258899345992
1679441228454868200,15.0368681640625,-0.04698094688355922,-0.7401227857649326,1.1821399192463606
1679441228464840400,15.04684033203125,-0.1746136395841837,-0.6549772356599569,1.0198589608822017
1679441228474812000,15.05681201171875,-0.0304296250551939,-0.5577905346274376,0.7484332987967878
1679441228484784000,15.0667841796875,-0.5878221002757549,-0.4168155452728271,0.5180602895244956
1679441228494756000,15.076756103515624,-1.2422773578882216,-0.2688806537777185,0.37047961829453707
1679441228504728000,15.08672802734375,-0.09630115036964416,-0.2475321608006954,0.18715090346559882
1679441228514701000,15.096701171875,0.6966641677886247,-0.06252104584276676,0.26305991173498333
1679441228524673000,15.106673095703124,0.31790918084084985,0.1461041689366102,0.30755397370625287
1679441228534645000,15.11664501953125,-0.34626199962198734,0.18969430433809756,0.10855305797103791
1679441228544617200,15.1266171875,-0.45471769816577434,0.029122634109854696,-0.20780631787823511
1679441228554589000,15.1365888671875,0.057257426226139066,-0.21271628348529337,-0.628764351516962
1679441228564561200,15.14656103515625,0.18029226974248885,-0.39441958906948565,-0.9137138043031096
1679441228574532900,15.156532958984375,-0.2782698288917541,-0.48542029494345185,-1.1294256163425742
1679441228584505000,15.166505126953124,-0.4325187258392572,-0.5684773483365774,-1.4673286606810987
1679441228594477000,15.17647705078125,-0.4701701188415289,-0.6149485921323299,-1.6006709632001817
1679441228604449000,15.186448974609375,-0.18424305319488046,-0.5765227076262235,-1.505841931209713
1679441228614421200,15.196421142578124,-0.232348035672307,-0.4958703772872686,-1.3375842365235089
1679441228624393000,15.20639306640625,-0.5056207869291305,-0.3584364215403795,-1.034065692345798
1679441228634365200,15.216365234375,-0.4745166236132383,-0.3270738995492458,-0.8483823041494936
1679441228644337200,15.226337158203124,-0.46141485771685836,-0.2578472185879946,-0.7095319057334214
1679441228654309000,15.23630908203125,-0.5873901385992765,-0.19736790770590304,-0.5718528891842812
1679441228664281000,15.246281005859375,-0.6584992723062634,-0.17214461912214754,-0.5063434751804917
1679441228674253000,15.256253173828124,-0.46530134376138443,-0.22779753276109693,-0.5533995331268757
1679441228684225000,15.26622509765625,-0.20944383768588304,-0.25651450867950915,-0.648911578945443
